zipcode,city,state_id,state,country
68934,Deweese,NE,Nebraska,USA
68935,Edgar,NE,Nebraska,USA
68936,Edison,NE,Nebraska,USA
68937,Elwood,NE,Nebraska,USA
68938,Fairfield,NE,Nebraska,USA
68939,Franklin,NE,Nebraska,USA
68940,Funk,NE,Nebraska,USA
68941,Glenvil,NE,Nebraska,USA
68942,Guide Rock,NE,Nebraska,USA
68943,Hardy,NE,Nebraska,USA
68944,Harvard,NE,Nebraska,USA
68945,Heartwell,NE,Nebraska,USA
68946,Hendley,NE,Nebraska,USA
68947,Hildreth,NE,Nebraska,USA
68948,Holbrook,NE,Nebraska,USA
68949,Holdrege,NE,Nebraska,USA
68950,Holstein,NE,Nebraska,USA
68952,Inavale,NE,Nebraska,USA
68954,Inland,NE,Nebraska,USA
68955,Juniata,NE,Nebraska,USA
68956,Kenesaw,NE,Nebraska,USA
68957,Lawrence,NE,Nebraska,USA
68958,Loomis,NE,Nebraska,USA
68959,Minden,NE,Nebraska,USA
68960,Naponee,NE,Nebraska,USA
68961,Nelson,NE,Nebraska,USA
68964,Oak,NE,Nebraska,USA
68966,Orleans,NE,Nebraska,USA
68967,Oxford,NE,Nebraska,USA
68969,Ragan,NE,Nebraska,USA
68970,Red Cloud,NE,Nebraska,USA
68971,Republican City,NE,Nebraska,USA
68972,Riverton,NE,Nebraska,USA
68973,Roseland,NE,Nebraska,USA
68974,Ruskin,NE,Nebraska,USA
68975,Saronville,NE,Nebraska,USA
68976,Smithfield,NE,Nebraska,USA
68977,Stamford,NE,Nebraska,USA
68978,Superior,NE,Nebraska,USA
68979,Sutton,NE,Nebraska,USA
68980,Trumbull,NE,Nebraska,USA
68981,Upland,NE,Nebraska,USA
68982,Wilcox,NE,Nebraska,USA
69001,Mc Cook,NE,Nebraska,USA
69020,Bartley,NE,Nebraska,USA
69021,Benkelman,NE,Nebraska,USA
69022,Cambridge,NE,Nebraska,USA
69023,Champion,NE,Nebraska,USA
69024,Culbertson,NE,Nebraska,USA
69025,Curtis,NE,Nebraska,USA
69026,Danbury,NE,Nebraska,USA
69027,Enders,NE,Nebraska,USA
69028,Eustis,NE,Nebraska,USA
69029,Farnam,NE,Nebraska,USA
69030,Haigler,NE,Nebraska,USA
69032,Hayes Center,NE,Nebraska,USA
69033,Imperial,NE,Nebraska,USA
69034,Indianola,NE,Nebraska,USA
69036,Lebanon,NE,Nebraska,USA
69037,Max,NE,Nebraska,USA
69038,Maywood,NE,Nebraska,USA
69039,Moorefield,NE,Nebraska,USA
69040,Palisade,NE,Nebraska,USA
69041,Parks,NE,Nebraska,USA
69042,Stockville,NE,Nebraska,USA
69043,Stratton,NE,Nebraska,USA
69044,Trenton,NE,Nebraska,USA
69045,Wauneta,NE,Nebraska,USA
69046,Wilsonville,NE,Nebraska,USA
69101,North Platte,NE,Nebraska,USA
69120,Arnold,NE,Nebraska,USA
69121,Arthur,NE,Nebraska,USA
69122,Big Springs,NE,Nebraska,USA
69123,Brady,NE,Nebraska,USA
69125,Broadwater,NE,Nebraska,USA
69127,Brule,NE,Nebraska,USA
69128,Bushnell,NE,Nebraska,USA
69129,Chappell,NE,Nebraska,USA
69130,Cozad,NE,Nebraska,USA
69131,Dalton,NE,Nebraska,USA
69132,Dickens,NE,Nebraska,USA
69133,Dix,NE,Nebraska,USA
69134,Elsie,NE,Nebraska,USA
69135,Elsmere,NE,Nebraska,USA
69138,Gothenburg,NE,Nebraska,USA
69140,Grant,NE,Nebraska,USA
69141,Gurley,NE,Nebraska,USA
69142,Halsey,NE,Nebraska,USA
69143,Hershey,NE,Nebraska,USA
69144,Keystone,NE,Nebraska,USA
69145,Kimball,NE,Nebraska,USA
69146,Lemoyne,NE,Nebraska,USA
69147,Lewellen,NE,Nebraska,USA
69148,Lisco,NE,Nebraska,USA
69149,Lodgepole,NE,Nebraska,USA
69150,Madrid,NE,Nebraska,USA
69151,Maxwell,NE,Nebraska,USA
69152,Mullen,NE,Nebraska,USA
69153,Ogallala,NE,Nebraska,USA
69154,Oshkosh,NE,Nebraska,USA
69155,Paxton,NE,Nebraska,USA
69156,Potter,NE,Nebraska,USA
69157,Purdum,NE,Nebraska,USA
69161,Seneca,NE,Nebraska,USA
69162,Sidney,NE,Nebraska,USA
69163,Stapleton,NE,Nebraska,USA
69165,Sutherland,NE,Nebraska,USA
69166,Thedford,NE,Nebraska,USA
69167,Tryon,NE,Nebraska,USA
69168,Venango,NE,Nebraska,USA
69169,Wallace,NE,Nebraska,USA
69170,Wellfleet,NE,Nebraska,USA
69171,Willow Island,NE,Nebraska,USA
69201,Valentine,NE,Nebraska,USA
69210,Ainsworth,NE,Nebraska,USA
69211,Cody,NE,Nebraska,USA
69212,Crookston,NE,Nebraska,USA
69214,Johnstown,NE,Nebraska,USA
69216,Kilgore,NE,Nebraska,USA
69217,Long Pine,NE,Nebraska,USA
69218,Merriman,NE,Nebraska,USA
69219,Nenzel,NE,Nebraska,USA
69220,Sparks,NE,Nebraska,USA
69221,Wood Lake,NE,Nebraska,USA
69301,Alliance,NE,Nebraska,USA
69331,Angora,NE,Nebraska,USA
69333,Ashby,NE,Nebraska,USA
69334,Bayard,NE,Nebraska,USA
69335,Bingham,NE,Nebraska,USA
69336,Bridgeport,NE,Nebraska,USA
69337,Chadron,NE,Nebraska,USA
69339,Crawford,NE,Nebraska,USA
69340,Ellsworth,NE,Nebraska,USA
69341,Gering,NE,Nebraska,USA
69343,Gordon,NE,Nebraska,USA
69345,Harrisburg,NE,Nebraska,USA
69346,Harrison,NE,Nebraska,USA
69347,Hay Springs,NE,Nebraska,USA
69348,Hemingford,NE,Nebraska,USA
69350,Hyannis,NE,Nebraska,USA
69351,Lakeside,NE,Nebraska,USA
69352,Lyman,NE,Nebraska,USA
69353,Mcgrew,NE,Nebraska,USA
69354,Marsland,NE,Nebraska,USA
69355,Melbeta,NE,Nebraska,USA
69356,Minatare,NE,Nebraska,USA
69357,Mitchell,NE,Nebraska,USA
69358,Morrill,NE,Nebraska,USA
69360,Rushville,NE,Nebraska,USA
69361,Scottsbluff,NE,Nebraska,USA
69365,Whiteclay,NE,Nebraska,USA
69366,Whitman,NE,Nebraska,USA
69367,Whitney,NE,Nebraska,USA
70001,Metairie,LA,Louisiana,USA
70002,Metairie,LA,Louisiana,USA
70003,Metairie,LA,Louisiana,USA
70005,Metairie,LA,Louisiana,USA
70006,Metairie,LA,Louisiana,USA
70030,Des Allemands,LA,Louisiana,USA
70031,Ama,LA,Louisiana,USA
70032,Arabi,LA,Louisiana,USA
70036,Barataria,LA,Louisiana,USA
70037,Belle Chasse,LA,Louisiana,USA
70038,Boothville,LA,Louisiana,USA
70039,Boutte,LA,Louisiana,USA
70040,Braithwaite,LA,Louisiana,USA
70041,Buras,LA,Louisiana,USA
70043,Chalmette,LA,Louisiana,USA
70047,Destrehan,LA,Louisiana,USA
70049,Edgard,LA,Louisiana,USA
70050,Empire,LA,Louisiana,USA
70051,Garyville,LA,Louisiana,USA
70052,Gramercy,LA,Louisiana,USA
70053,Gretna,LA,Louisiana,USA
70056,Gretna,LA,Louisiana,USA
70057,Hahnville,LA,Louisiana,USA
70058,Harvey,LA,Louisiana,USA
70062,Kenner,LA,Louisiana,USA
70065,Kenner,LA,Louisiana,USA
70067,Lafitte,LA,Louisiana,USA
70068,La Place,LA,Louisiana,USA
70070,Luling,LA,Louisiana,USA
70071,Lutcher,LA,Louisiana,USA
70072,Marrero,LA,Louisiana,USA
70075,Meraux,LA,Louisiana,USA
70076,Mount Airy,LA,Louisiana,USA
70079,Norco,LA,Louisiana,USA
70080,Paradis,LA,Louisiana,USA
70082,Pointe A La Hache,LA,Louisiana,USA
70083,Port Sulphur,LA,Louisiana,USA
70084,Reserve,LA,Louisiana,USA
70085,Saint Bernard,LA,Louisiana,USA
70086,Saint James,LA,Louisiana,USA
70087,Saint Rose,LA,Louisiana,USA
70090,Vacherie,LA,Louisiana,USA
70091,Venice,LA,Louisiana,USA
70092,Violet,LA,Louisiana,USA
70094,Westwego,LA,Louisiana,USA
70112,New Orleans,LA,Louisiana,USA
70113,New Orleans,LA,Louisiana,USA
70114,New Orleans,LA,Louisiana,USA
70115,New Orleans,LA,Louisiana,USA
70116,New Orleans,LA,Louisiana,USA
70117,New Orleans,LA,Louisiana,USA
70118,New Orleans,LA,Louisiana,USA
70119,New Orleans,LA,Louisiana,USA
70121,New Orleans,LA,Louisiana,USA
70122,New Orleans,LA,Louisiana,USA
70123,New Orleans,LA,Louisiana,USA
70124,New Orleans,LA,Louisiana,USA
70125,New Orleans,LA,Louisiana,USA
70126,New Orleans,LA,Louisiana,USA
70127,New Orleans,LA,Louisiana,USA
70128,New Orleans,LA,Louisiana,USA
70129,New Orleans,LA,Louisiana,USA
70130,New Orleans,LA,Louisiana,USA
70131,New Orleans,LA,Louisiana,USA
70139,New Orleans,LA,Louisiana,USA
70163,New Orleans,LA,Louisiana,USA
70301,Thibodaux,LA,Louisiana,USA
70339,Pierre Part,LA,Louisiana,USA
70340,Amelia,LA,Louisiana,USA
70341,Belle Rose,LA,Louisiana,USA
70342,Berwick,LA,Louisiana,USA
70343,Bourg,LA,Louisiana,USA
70344,Chauvin,LA,Louisiana,USA
70345,Cut Off,LA,Louisiana,USA
70346,Donaldsonville,LA,Louisiana,USA
70352,Donner,LA,Louisiana,USA
70353,Dulac,LA,Louisiana,USA
70354,Galliano,LA,Louisiana,USA
70355,Gheens,LA,Louisiana,USA
70356,Gibson,LA,Louisiana,USA
70357,Golden Meadow,LA,Louisiana,USA
70358,Grand Isle,LA,Louisiana,USA
70359,Gray,LA,Louisiana,USA
70360,Houma,LA,Louisiana,USA
70363,Houma,LA,Louisiana,USA
70364,Houma,LA,Louisiana,USA
70372,Labadieville,LA,Louisiana,USA
70373,Larose,LA,Louisiana,USA
70374,Lockport,LA,Louisiana,USA
70375,Mathews,LA,Louisiana,USA
70377,Montegut,LA,Louisiana,USA
70380,Morgan City,LA,Louisiana,USA
70390,Napoleonville,LA,Louisiana,USA
70391,Paincourtville,LA,Louisiana,USA
70392,Patterson,LA,Louisiana,USA
70393,Plattenville,LA,Louisiana,USA
70394,Raceland,LA,Louisiana,USA
70395,Schriever,LA,Louisiana,USA
70397,Theriot,LA,Louisiana,USA
70401,Hammond,LA,Louisiana,USA
70402,Hammond,LA,Louisiana,USA
70403,Hammond,LA,Louisiana,USA
70420,Abita Springs,LA,Louisiana,USA
70422,Amite,LA,Louisiana,USA
70426,Angie,LA,Louisiana,USA
70427,Bogalusa,LA,Louisiana,USA
70431,Bush,LA,Louisiana,USA
70433,Covington,LA,Louisiana,USA
70435,Covington,LA,Louisiana,USA
70436,Fluker,LA,Louisiana,USA
70437,Folsom,LA,Louisiana,USA
70438,Franklinton,LA,Louisiana,USA
70441,Greensburg,LA,Louisiana,USA
70442,Husser,LA,Louisiana,USA
70443,Independence,LA,Louisiana,USA
70444,Kentwood,LA,Louisiana,USA
70445,Lacombe,LA,Louisiana,USA
70446,Loranger,LA,Louisiana,USA
70447,Madisonville,LA,Louisiana,USA
70448,Mandeville,LA,Louisiana,USA
70449,Maurepas,LA,Louisiana,USA
70450,Mount Hermon,LA,Louisiana,USA
70451,Natalbany,LA,Louisiana,USA
70452,Pearl River,LA,Louisiana,USA
70453,Pine Grove,LA,Louisiana,USA
70454,Ponchatoula,LA,Louisiana,USA
70455,Robert,LA,Louisiana,USA
70456,Roseland,LA,Louisiana,USA
70458,Slidell,LA,Louisiana,USA
70460,Slidell,LA,Louisiana,USA
70461,Slidell,LA,Louisiana,USA
70462,Springfield,LA,Louisiana,USA
70463,Sun,LA,Louisiana,USA
70464,Talisheek,LA,Louisiana,USA
70465,Tangipahoa,LA,Louisiana,USA
70466,Tickfaw,LA,Louisiana,USA
70471,Mandeville,LA,Louisiana,USA
70501,Lafayette,LA,Louisiana,USA
70503,Lafayette,LA,Louisiana,USA
70506,Lafayette,LA,Louisiana,USA
70507,Lafayette,LA,Louisiana,USA
70508,Lafayette,LA,Louisiana,USA
70510,Abbeville,LA,Louisiana,USA
70512,Arnaudville,LA,Louisiana,USA
70513,Avery Island,LA,Louisiana,USA
70514,Baldwin,LA,Louisiana,USA
70515,Basile,LA,Louisiana,USA
70516,Branch,LA,Louisiana,USA
70517,Breaux Bridge,LA,Louisiana,USA
70518,Broussard,LA,Louisiana,USA
70519,Cade,LA,Louisiana,USA
70520,Carencro,LA,Louisiana,USA
70523,Charenton,LA,Louisiana,USA
70524,Chataignier,LA,Louisiana,USA
70525,Church Point,LA,Louisiana,USA
70526,Crowley,LA,Louisiana,USA
70528,Delcambre,LA,Louisiana,USA
70529,Duson,LA,Louisiana,USA
70531,Egan,LA,Louisiana,USA
70532,Elton,LA,Louisiana,USA
70533,Erath,LA,Louisiana,USA
70534,Estherwood,LA,Louisiana,USA
70535,Eunice,LA,Louisiana,USA
70537,Evangeline,LA,Louisiana,USA
70538,Franklin,LA,Louisiana,USA
70541,Grand Coteau,LA,Louisiana,USA
70542,Gueydan,LA,Louisiana,USA
70543,Iota,LA,Louisiana,USA
70544,Jeanerette,LA,Louisiana,USA
70546,Jennings,LA,Louisiana,USA
70548,Kaplan,LA,Louisiana,USA
70549,Lake Arthur,LA,Louisiana,USA
70550,Lawtell,LA,Louisiana,USA
70552,Loreauville,LA,Louisiana,USA
70554,Mamou,LA,Louisiana,USA
70555,Maurice,LA,Louisiana,USA
70556,Mermentau,LA,Louisiana,USA
70558,Milton,LA,Louisiana,USA
70559,Morse,LA,Louisiana,USA
70560,New Iberia,LA,Louisiana,USA
70563,New Iberia,LA,Louisiana,USA
70570,Opelousas,LA,Louisiana,USA
70575,Perry,LA,Louisiana,USA
70576,Pine Prairie,LA,Louisiana,USA
70577,Port Barre,LA,Louisiana,USA
70578,Rayne,LA,Louisiana,USA
70580,Reddell,LA,Louisiana,USA
70581,Roanoke,LA,Louisiana,USA
70582,Saint Martinville,LA,Louisiana,USA
70583,Scott,LA,Louisiana,USA
70584,Sunset,LA,Louisiana,USA
70585,Turkey Creek,LA,Louisiana,USA
70586,Ville Platte,LA,Louisiana,USA
70589,Washington,LA,Louisiana,USA
70591,Welsh,LA,Louisiana,USA
70592,Youngsville,LA,Louisiana,USA
70601,Lake Charles,LA,Louisiana,USA
70605,Lake Charles,LA,Louisiana,USA
70607,Lake Charles,LA,Louisiana,USA
70611,Lake Charles,LA,Louisiana,USA
70615,Lake Charles,LA,Louisiana,USA
70630,Bell City,LA,Louisiana,USA
70631,Cameron,LA,Louisiana,USA
70632,Creole,LA,Louisiana,USA
70633,Dequincy,LA,Louisiana,USA
70634,Deridder,LA,Louisiana,USA
70637,Dry Creek,LA,Louisiana,USA
70638,Elizabeth,LA,Louisiana,USA
70639,Evans,LA,Louisiana,USA
70640,Fenton,LA,Louisiana,USA
70643,Grand Chenier,LA,Louisiana,USA
70644,Grant,LA,Louisiana,USA
70645,Hackberry,LA,Louisiana,USA
70646,Hayes,LA,Louisiana,USA
70647,Iowa,LA,Louisiana,USA
70648,Kinder,LA,Louisiana,USA
70650,Lacassine,LA,Louisiana,USA
70651,Leblanc,LA,Louisiana,USA
70652,Longville,LA,Louisiana,USA
70653,Merryville,LA,Louisiana,USA
70654,Mittie,LA,Louisiana,USA
70655,Oberlin,LA,Louisiana,USA
70656,Pitkin,LA,Louisiana,USA
70657,Ragley,LA,Louisiana,USA
70658,Reeves,LA,Louisiana,USA
70659,Rosepine,LA,Louisiana,USA
70660,Singer,LA,Louisiana,USA
70661,Starks,LA,Louisiana,USA
70662,Sugartown,LA,Louisiana,USA
70663,Sulphur,LA,Louisiana,USA
70665,Sulphur,LA,Louisiana,USA
70668,Vinton,LA,Louisiana,USA
70669,Westlake,LA,Louisiana,USA
70706,Denham Springs,LA,Louisiana,USA
70710,Addis,LA,Louisiana,USA
70711,Albany,LA,Louisiana,USA
70712,Angola,LA,Louisiana,USA
70714,Baker,LA,Louisiana,USA
70715,Batchelor,LA,Louisiana,USA
70719,Brusly,LA,Louisiana,USA
70721,Carville,LA,Louisiana,USA
70722,Clinton,LA,Louisiana,USA
70723,Convent,LA,Louisiana,USA
70725,Darrow,LA,Louisiana,USA
70726,Denham Springs,LA,Louisiana,USA
70729,Erwinville,LA,Louisiana,USA
70730,Ethel,LA,Louisiana,USA
70732,Fordoche,LA,Louisiana,USA
70733,French Settlement,LA,Louisiana,USA
70734,Geismar,LA,Louisiana,USA
70736,Glynn,LA,Louisiana,USA
70737,Gonzales,LA,Louisiana,USA
70739,Greenwell Springs,LA,Louisiana,USA
70740,Grosse Tete,LA,Louisiana,USA
70743,Hester,LA,Louisiana,USA
70744,Holden,LA,Louisiana,USA
70747,Innis,LA,Louisiana,USA
70748,Jackson,LA,Louisiana,USA
70749,Jarreau,LA,Louisiana,USA
70750,Krotz Springs,LA,Louisiana,USA
70752,Lakeland,LA,Louisiana,USA
70753,Lettsworth,LA,Louisiana,USA
70754,Livingston,LA,Louisiana,USA
70755,Livonia,LA,Louisiana,USA
70756,Lottie,LA,Louisiana,USA
70757,Maringouin,LA,Louisiana,USA
70759,Morganza,LA,Louisiana,USA
70760,New Roads,LA,Louisiana,USA
70761,Norwood,LA,Louisiana,USA
70762,Oscar,LA,Louisiana,USA
70763,Paulina,LA,Louisiana,USA
70764,Plaquemine,LA,Louisiana,USA
70767,Port Allen,LA,Louisiana,USA
70769,Prairieville,LA,Louisiana,USA
70770,Pride,LA,Louisiana,USA
70772,Rosedale,LA,Louisiana,USA
70773,Rougon,LA,Louisiana,USA
70774,Saint Amant,LA,Louisiana,USA
70775,Saint Francisville,LA,Louisiana,USA
70776,Saint Gabriel,LA,Louisiana,USA
70777,Slaughter,LA,Louisiana,USA
70778,Sorrento,LA,Louisiana,USA
70780,Sunshine,LA,Louisiana,USA
70782,Tunica,LA,Louisiana,USA
70783,Ventress,LA,Louisiana,USA
70785,Walker,LA,Louisiana,USA
70787,Weyanoke,LA,Louisiana,USA
70788,White Castle,LA,Louisiana,USA
70789,Wilson,LA,Louisiana,USA
70791,Zachary,LA,Louisiana,USA
70801,Baton Rouge,LA,Louisiana,USA
70802,Baton Rouge,LA,Louisiana,USA
70803,Baton Rouge,LA,Louisiana,USA
70805,Baton Rouge,LA,Louisiana,USA
70806,Baton Rouge,LA,Louisiana,USA
70807,Baton Rouge,LA,Louisiana,USA
70808,Baton Rouge,LA,Louisiana,USA
70809,Baton Rouge,LA,Louisiana,USA
70810,Baton Rouge,LA,Louisiana,USA
70811,Baton Rouge,LA,Louisiana,USA
70812,Baton Rouge,LA,Louisiana,USA
70814,Baton Rouge,LA,Louisiana,USA
70815,Baton Rouge,LA,Louisiana,USA
70816,Baton Rouge,LA,Louisiana,USA
70817,Baton Rouge,LA,Louisiana,USA
70818,Baton Rouge,LA,Louisiana,USA
70819,Baton Rouge,LA,Louisiana,USA
70820,Baton Rouge,LA,Louisiana,USA
70836,Baton Rouge,LA,Louisiana,USA
71001,Arcadia,LA,Louisiana,USA
71003,Athens,LA,Louisiana,USA
71004,Belcher,LA,Louisiana,USA
71006,Benton,LA,Louisiana,USA
71007,Bethany,LA,Louisiana,USA
71008,Bienville,LA,Louisiana,USA
71016,Castor,LA,Louisiana,USA
71018,Cotton Valley,LA,Louisiana,USA
71019,Coushatta,LA,Louisiana,USA
71021,Cullen,LA,Louisiana,USA
71023,Doyline,LA,Louisiana,USA
71024,Dubberly,LA,Louisiana,USA
71027,Frierson,LA,Louisiana,USA
71028,Gibsland,LA,Louisiana,USA
71029,Gilliam,LA,Louisiana,USA
71030,Gloster,LA,Louisiana,USA
71031,Goldonna,LA,Louisiana,USA
71032,Grand Cane,LA,Louisiana,USA
71033,Greenwood,LA,Louisiana,USA
71034,Hall Summit,LA,Louisiana,USA
71037,Haughton,LA,Louisiana,USA
71038,Haynesville,LA,Louisiana,USA
71039,Heflin,LA,Louisiana,USA
71040,Homer,LA,Louisiana,USA
71043,Hosston,LA,Louisiana,USA
71044,Ida,LA,Louisiana,USA
71045,Jamestown,LA,Louisiana,USA
71046,Keatchie,LA,Louisiana,USA
71047,Keithville,LA,Louisiana,USA
71048,Lisbon,LA,Louisiana,USA
71049,Logansport,LA,Louisiana,USA
71051,Elm Grove,LA,Louisiana,USA
71052,Mansfield,LA,Louisiana,USA
71055,Minden,LA,Louisiana,USA
71060,Mooringsport,LA,Louisiana,USA
71061,Oil City,LA,Louisiana,USA
71063,Pelican,LA,Louisiana,USA
71064,Plain Dealing,LA,Louisiana,USA
71065,Pleasant Hill,LA,Louisiana,USA
71067,Princeton,LA,Louisiana,USA
71068,Ringgold,LA,Louisiana,USA
71069,Rodessa,LA,Louisiana,USA
71070,Saline,LA,Louisiana,USA
71071,Sarepta,LA,Louisiana,USA
71072,Shongaloo,LA,Louisiana,USA
71073,Sibley,LA,Louisiana,USA
71075,Springhill,LA,Louisiana,USA
71078,Stonewall,LA,Louisiana,USA
71079,Summerfield,LA,Louisiana,USA
71082,Vivian,LA,Louisiana,USA
71101,Shreveport,LA,Louisiana,USA
71103,Shreveport,LA,Louisiana,USA
71104,Shreveport,LA,Louisiana,USA
71105,Shreveport,LA,Louisiana,USA
71106,Shreveport,LA,Louisiana,USA
71107,Shreveport,LA,Louisiana,USA
71108,Shreveport,LA,Louisiana,USA
71109,Shreveport,LA,Louisiana,USA
71110,Barksdale Afb,LA,Louisiana,USA
71111,Bossier City,LA,Louisiana,USA
71112,Bossier City,LA,Louisiana,USA
71115,Shreveport,LA,Louisiana,USA
71118,Shreveport,LA,Louisiana,USA
71119,Shreveport,LA,Louisiana,USA
71129,Shreveport,LA,Louisiana,USA
71201,Monroe,LA,Louisiana,USA
71202,Monroe,LA,Louisiana,USA
71203,Monroe,LA,Louisiana,USA
71209,Monroe,LA,Louisiana,USA
71219,Baskin,LA,Louisiana,USA
71220,Bastrop,LA,Louisiana,USA
71222,Bernice,LA,Louisiana,USA
71223,Bonita,LA,Louisiana,USA
71225,Calhoun,LA,Louisiana,USA
71226,Chatham,LA,Louisiana,USA
71227,Choudrant,LA,Louisiana,USA
71229,Collinston,LA,Louisiana,USA
71232,Delhi,LA,Louisiana,USA
71233,Delta,LA,Louisiana,USA
71234,Downsville,LA,Louisiana,USA
71235,Dubach,LA,Louisiana,USA
71237,Epps,LA,Louisiana,USA
71238,Eros,LA,Louisiana,USA
71241,Farmerville,LA,Louisiana,USA
71243,Fort Necessity,LA,Louisiana,USA
71245,Grambling,LA,Louisiana,USA
71247,Hodge,LA,Louisiana,USA
71250,Jones,LA,Louisiana,USA
71251,Jonesboro,LA,Louisiana,USA
71253,Kilbourne,LA,Louisiana,USA
71254,Lake Providence,LA,Louisiana,USA
71256,Lillie,LA,Louisiana,USA
71259,Mangham,LA,Louisiana,USA
71260,Marion,LA,Louisiana,USA
71261,Mer Rouge,LA,Louisiana,USA
71263,Oak Grove,LA,Louisiana,USA
71264,Oak Ridge,LA,Louisiana,USA
71266,Pioneer,LA,Louisiana,USA
71268,Quitman,LA,Louisiana,USA
71269,Rayville,LA,Louisiana,USA
71270,Ruston,LA,Louisiana,USA
71272,Ruston,LA,Louisiana,USA
71275,Simsboro,LA,Louisiana,USA
71276,Sondheimer,LA,Louisiana,USA
71277,Spearsville,LA,Louisiana,USA
71279,Start,LA,Louisiana,USA
71280,Sterlington,LA,Louisiana,USA
71282,Tallulah,LA,Louisiana,USA
71286,Transylvania,LA,Louisiana,USA
71291,West Monroe,LA,Louisiana,USA
71292,West Monroe,LA,Louisiana,USA
71295,Winnsboro,LA,Louisiana,USA
71301,Alexandria,LA,Louisiana,USA
71302,Alexandria,LA,Louisiana,USA
71303,Alexandria,LA,Louisiana,USA
71316,Acme,LA,Louisiana,USA
71322,Bunkie,LA,Louisiana,USA
71323,Center Point,LA,Louisiana,USA
71325,Cheneyville,LA,Louisiana,USA
71326,Clayton,LA,Louisiana,USA
71327,Cottonport,LA,Louisiana,USA
71328,Deville,LA,Louisiana,USA
71331,Effie,LA,Louisiana,USA
71333,Evergreen,LA,Louisiana,USA
71334,Ferriday,LA,Louisiana,USA
71336,Gilbert,LA,Louisiana,USA
71339,Hamburg,LA,Louisiana,USA
71340,Harrisonburg,LA,Louisiana,USA
71341,Hessmer,LA,Louisiana,USA
71342,Jena,LA,Louisiana,USA
71343,Jonesville,LA,Louisiana,USA
71345,Lebeau,LA,Louisiana,USA
71346,Lecompte,LA,Louisiana,USA
71350,Mansura,LA,Louisiana,USA
71351,Marksville,LA,Louisiana,USA
71353,Melville,LA,Louisiana,USA
71354,Monterey,LA,Louisiana,USA
71355,Moreauville,LA,Louisiana,USA
71356,Morrow,LA,Louisiana,USA
71357,Newellton,LA,Louisiana,USA
71358,Palmetto,LA,Louisiana,USA
71360,Pineville,LA,Louisiana,USA
71362,Plaucheville,LA,Louisiana,USA
71366,Saint Joseph,LA,Louisiana,USA
71367,Saint Landry,LA,Louisiana,USA
71368,Sicily Island,LA,Louisiana,USA
71369,Simmesport,LA,Louisiana,USA
71371,Trout,LA,Louisiana,USA
71373,Vidalia,LA,Louisiana,USA
71375,Waterproof,LA,Louisiana,USA
71377,Wildsville,LA,Louisiana,USA
71378,Wisner,LA,Louisiana,USA
71401,Aimwell,LA,Louisiana,USA
71403,Anacoco,LA,Louisiana,USA
71404,Atlanta,LA,Louisiana,USA
71405,Ball,LA,Louisiana,USA
71406,Belmont,LA,Louisiana,USA
71407,Bentley,LA,Louisiana,USA
71409,Boyce,LA,Louisiana,USA
71410,Calvin,LA,Louisiana,USA
71411,Campti,LA,Louisiana,USA
71414,Clarence,LA,Louisiana,USA
71416,Cloutierville,LA,Louisiana,USA
71417,Colfax,LA,Louisiana,USA
71418,Columbia,LA,Louisiana,USA
71419,Converse,LA,Louisiana,USA
71422,Dodson,LA,Louisiana,USA
71423,Dry Prong,LA,Louisiana,USA
71424,Elmer,LA,Louisiana,USA
71425,Enterprise,LA,Louisiana,USA
71426,Fisher,LA,Louisiana,USA
71427,Flatwoods,LA,Louisiana,USA
71429,Florien,LA,Louisiana,USA
71430,Forest Hill,LA,Louisiana,USA
71432,Georgetown,LA,Louisiana,USA
71433,Glenmora,LA,Louisiana,USA
71435,Grayson,LA,Louisiana,USA
71438,Hineston,LA,Louisiana,USA
71439,Hornbeck,LA,Louisiana,USA
71441,Kelly,LA,Louisiana,USA
71446,Leesville,LA,Louisiana,USA
71447,Lena,LA,Louisiana,USA
71449,Many,LA,Louisiana,USA
71450,Marthaville,LA,Louisiana,USA
71452,Melrose,LA,Louisiana,USA
71454,Montgomery,LA,Louisiana,USA
71455,Mora,LA,Louisiana,USA
71456,Natchez,LA,Louisiana,USA
71457,Natchitoches,LA,Louisiana,USA
71459,Fort Polk,LA,Louisiana,USA
71461,New Llano,LA,Louisiana,USA
71462,Noble,LA,Louisiana,USA
71463,Oakdale,LA,Louisiana,USA
71465,Olla,LA,Louisiana,USA
71466,Otis,LA,Louisiana,USA
71467,Pollock,LA,Louisiana,USA
71468,Provencal,LA,Louisiana,USA
71469,Robeline,LA,Louisiana,USA
71472,Sieper,LA,Louisiana,USA
71473,Sikes,LA,Louisiana,USA
71474,Simpson,LA,Louisiana,USA
71479,Tullos,LA,Louisiana,USA
71480,Urania,LA,Louisiana,USA
71483,Winnfield,LA,Louisiana,USA
71485,Woodworth,LA,Louisiana,USA
71486,Zwolle,LA,Louisiana,USA
71601,Pine Bluff,AR,Arkansas,USA
71602,White Hall,AR,Arkansas,USA
71603,Pine Bluff,AR,Arkansas,USA
71630,Arkansas City,AR,Arkansas,USA
71631,Banks,AR,Arkansas,USA
71635,Crossett,AR,Arkansas,USA
71638,Dermott,AR,Arkansas,USA
71639,Dumas,AR,Arkansas,USA
71640,Eudora,AR,Arkansas,USA
71642,Fountain Hill,AR,Arkansas,USA
71643,Gould,AR,Arkansas,USA
